2023-07-18 14:38:29,559 INFO    StreamThr :1559 [internal.py:wandb_internal():86] W&B internal server running at pid: 1559, started at: 2023-07-18 14:38:29.558234
2023-07-18 14:38:29,561 DEBUG   HandlerThread:1559 [handler.py:handle_request():144] handle_request: status
2023-07-18 14:38:29,563 INFO    WriterThread:1559 [datastore.py:open_for_write():85] open: /Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/run-20230718_143829-t86j9f4e/run-t86j9f4e.wandb
2023-07-18 14:38:29,563 DEBUG   SenderThread:1559 [sender.py:send():369] send: header
2023-07-18 14:38:29,594 DEBUG   SenderThread:1559 [sender.py:send():369] send: run
2023-07-18 14:38:29,822 INFO    SenderThread:1559 [dir_watcher.py:__init__():211] watching files in: /Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/run-20230718_143829-t86j9f4e/files
2023-07-18 14:38:29,822 INFO    SenderThread:1559 [sender.py:_start_run_threads():1100] run started: t86j9f4e with start time 1689712709.558416
2023-07-18 14:38:29,827 DEBUG   SenderThread:1559 [sender.py:send_request():396] send_request: summary_record
2023-07-18 14:38:29,828 INFO    SenderThread:1559 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-18 14:38:29,831 DEBUG   HandlerThread:1559 [handler.py:handle_request():144] handle_request: check_version
2023-07-18 14:38:29,831 DEBUG   SenderThread:1559 [sender.py:send_request():396] send_request: check_version
2023-07-18 14:38:29,911 DEBUG   HandlerThread:1559 [handler.py:handle_request():144] handle_request: run_start
2023-07-18 14:38:29,914 DEBUG   HandlerThread:1559 [system_info.py:__init__():31] System info init
2023-07-18 14:38:29,914 DEBUG   HandlerThread:1559 [system_info.py:__init__():46] System info init done
2023-07-18 14:38:29,914 INFO    HandlerThread:1559 [system_monitor.py:start():181] Starting system monitor
2023-07-18 14:38:29,914 INFO    SystemMonitor:1559 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-07-18 14:38:29,915 INFO    HandlerThread:1559 [system_monitor.py:probe():201] Collecting system info
2023-07-18 14:38:29,915 INFO    SystemMonitor:1559 [interfaces.py:start():190] Started cpu monitoring
2023-07-18 14:38:29,915 INFO    SystemMonitor:1559 [interfaces.py:start():190] Started disk monitoring
2023-07-18 14:38:29,916 DEBUG   HandlerThread:1559 [system_info.py:probe():195] Probing system
2023-07-18 14:38:29,916 INFO    SystemMonitor:1559 [interfaces.py:start():190] Started memory monitoring
