2023-07-23 15:46:08,930 INFO    StreamThr :76610 [internal.py:wandb_internal():86] W&B internal server running at pid: 76610, started at: 2023-07-23 15:46:08.930143
2023-07-23 15:46:08,931 DEBUG   HandlerThread:76610 [handler.py:handle_request():144] handle_request: status
2023-07-23 15:46:08,932 INFO    WriterThread:76610 [datastore.py:open_for_write():85] open: /Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/run-20230723_154604-zm2yygce/run-zm2yygce.wandb
2023-07-23 15:46:08,933 DEBUG   SenderThread:76610 [sender.py:send():369] send: header
2023-07-23 15:46:08,933 DEBUG   SenderThread:76610 [sender.py:send():369] send: run
2023-07-23 15:46:09,324 INFO    SenderThread:76610 [dir_watcher.py:__init__():211] watching files in: /Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/run-20230723_154604-zm2yygce/files
2023-07-23 15:46:09,324 INFO    SenderThread:76610 [sender.py:_start_run_threads():1100] run started: zm2yygce with start time 1690148767.959442
2023-07-23 15:46:09,329 DEBUG   SenderThread:76610 [sender.py:send_request():396] send_request: summary_record
2023-07-23 15:46:09,330 INFO    SenderThread:76610 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-23 15:46:09,334 DEBUG   HandlerThread:76610 [handler.py:handle_request():144] handle_request: check_version
2023-07-23 15:46:09,334 DEBUG   SenderThread:76610 [sender.py:send_request():396] send_request: check_version
2023-07-23 15:46:09,404 DEBUG   HandlerThread:76610 [handler.py:handle_request():144] handle_request: run_start
2023-07-23 15:46:09,405 DEBUG   HandlerThread:76610 [system_info.py:__init__():31] System info init
2023-07-23 15:46:09,405 DEBUG   HandlerThread:76610 [system_info.py:__init__():46] System info init done
2023-07-23 15:46:09,405 INFO    HandlerThread:76610 [system_monitor.py:start():181] Starting system monitor
2023-07-23 15:46:09,405 INFO    SystemMonitor:76610 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-07-23 15:46:09,405 INFO    HandlerThread:76610 [system_monitor.py:probe():201] Collecting system info
2023-07-23 15:46:09,406 DEBUG   HandlerThread:76610 [system_info.py:probe():195] Probing system
2023-07-23 15:46:09,406 INFO    SystemMonitor:76610 [interfaces.py:start():190] Started cpu monitoring
2023-07-23 15:46:09,406 INFO    SystemMonitor:76610 [interfaces.py:start():190] Started disk monitoring
2023-07-23 15:46:09,407 INFO    SystemMonitor:76610 [interfaces.py:start():190] Started memory monitoring
2023-07-23 15:46:09,407 INFO    SystemMonitor:76610 [interfaces.py:start():190] Started network monitoring
2023-07-23 15:46:09,408 DEBUG   HandlerThread:76610 [system_info.py:_probe_git():180] Probing git
2023-07-23 15:46:09,449 DEBUG   HandlerThread:76610 [system_info.py:_probe_git():188] Probing git done
2023-07-23 15:46:09,449 DEBUG   HandlerThread:76610 [system_info.py:probe():240] Probing system done
2023-07-23 15:46:09,449 DEBUG   HandlerThread:76610 [system_monitor.py:probe():210] {'os': 'macOS-13.5-x86_64-i386-64bit', 'python': '3.10.11', 'heartbeatAt': '2023-07-23T21:46:09.406575', 'startedAt': '2023-07-23T21:46:04.859624', 'docker': None, 'cuda': None, 'args': None, 'state': 'running', 'program': '<python with no main file>', 'git': {'remote': None, 'commit': '66713dc891f1b0d642803c24630ce30bb938b67b'}, 'email': '119975864+heroofwisdom@users.noreply.github.com', 'root': '/Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3', 'host': 'MacBook-Pro.local', 'username': 'heroofwisdom', 'executable': '/Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/.venv/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2300, 'min': 2300, 'max': 2300}, 'cpu_freq_per_core': [{'current': 2300, 'min': 2300, 'max': 2300}], 'disk': {'total': 931.546989440918, 'used': 8.546794891357422}, 'memory': {'total': 16.0}}
2023-07-23 15:46:09,449 INFO    HandlerThread:76610 [system_monitor.py:probe():211] Finished collecting system info
2023-07-23 15:46:09,450 INFO    HandlerThread:76610 [system_monitor.py:probe():214] Publishing system info
2023-07-23 15:46:09,450 DEBUG   HandlerThread:76610 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-07-23 15:46:09,450 DEBUG   HandlerThread:76610 [system_info.py:_save_pip():67] Saving pip packages done
2023-07-23 15:46:09,451 INFO    HandlerThread:76610 [system_monitor.py:probe():216] Finished publishing system info
2023-07-23 15:46:09,452 DEBUG   SenderThread:76610 [sender.py:send():369] send: files
2023-07-23 15:46:09,452 INFO    SenderThread:76610 [sender.py:_save_file():1354] saving file wandb-metadata.json with policy now
2023-07-23 15:46:09,468 DEBUG   SenderThread:76610 [sender.py:send():369] send: telemetry
2023-07-23 15:46:09,468 DEBUG   HandlerThread:76610 [handler.py:handle_request():144] handle_request: stop_status
2023-07-23 15:46:09,469 DEBUG   SenderThread:76610 [sender.py:send_request():396] send_request: stop_status
2023-07-23 15:46:09,731 INFO    wandb-upload_0:76610 [upload_job.py:push():133] Uploaded file /var/folders/tq/793pyzvn4ts7t0217hsm6l2w0000gq/T/tmprcp7uw13wandb/clyc72ec-wandb-metadata.json
2023-07-23 15:46:10,326 INFO    Thread-59 :76610 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/run-20230723_154604-zm2yygce/files/requirements.txt
2023-07-23 15:46:10,326 INFO    Thread-59 :76610 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/run-20230723_154604-zm2yygce/files/wandb-summary.json
2023-07-23 15:46:10,326 INFO    Thread-59 :76610 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/run-20230723_154604-zm2yygce/files/wandb-metadata.json
2023-07-23 15:46:11,329 INFO    Thread-59 :76610 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/run-20230723_154604-zm2yygce/files/output.log
2023-07-23 15:46:12,608 DEBUG   SenderThread:76610 [sender.py:send():369] send: config
2023-07-23 15:46:13,336 INFO    Thread-59 :76610 [dir_watcher.py:_on_file_modified():289] file/dir modified: /Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/run-20230723_154604-zm2yygce/files/output.log
2023-07-23 15:46:14,286 DEBUG   HandlerThread:76610 [handler.py:handle_request():144] handle_request: log_artifact
2023-07-23 15:46:14,286 DEBUG   SenderThread:76610 [sender.py:send_request():396] send_request: log_artifact
2023-07-23 15:46:14,691 DEBUG   HandlerThread:76610 [handler.py:handle_request():144] handle_request: log_artifact
2023-07-23 15:46:14,774 DEBUG   HandlerThread:76610 [handler.py:handle_request():144] handle_request: log_artifact
