2023-07-18 17:18:34,464 INFO    StreamThr :5617 [internal.py:wandb_internal():86] W&B internal server running at pid: 5617, started at: 2023-07-18 17:18:34.463744
2023-07-18 17:18:34,465 DEBUG   HandlerThread:5617 [handler.py:handle_request():144] handle_request: status
2023-07-18 17:18:34,472 INFO    WriterThread:5617 [datastore.py:open_for_write():85] open: /Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/run-20230718_171834-9he44gtq/run-9he44gtq.wandb
2023-07-18 17:18:34,473 DEBUG   SenderThread:5617 [sender.py:send():369] send: header
2023-07-18 17:18:34,510 DEBUG   SenderThread:5617 [sender.py:send():369] send: run
2023-07-18 17:18:34,789 INFO    SenderThread:5617 [dir_watcher.py:__init__():211] watching files in: /Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/run-20230718_171834-9he44gtq/files
2023-07-18 17:18:34,789 INFO    SenderThread:5617 [sender.py:_start_run_threads():1100] run started: 9he44gtq with start time 1689722314.463211
2023-07-18 17:18:34,789 DEBUG   SenderThread:5617 [sender.py:send_request():396] send_request: summary_record
2023-07-18 17:18:34,790 INFO    SenderThread:5617 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-18 17:18:34,798 DEBUG   HandlerThread:5617 [handler.py:handle_request():144] handle_request: check_version
2023-07-18 17:18:34,798 DEBUG   SenderThread:5617 [sender.py:send_request():396] send_request: check_version
2023-07-18 17:18:34,874 DEBUG   HandlerThread:5617 [handler.py:handle_request():144] handle_request: run_start
2023-07-18 17:18:34,881 DEBUG   HandlerThread:5617 [system_info.py:__init__():31] System info init
2023-07-18 17:18:34,881 DEBUG   HandlerThread:5617 [system_info.py:__init__():46] System info init done
2023-07-18 17:18:34,881 INFO    HandlerThread:5617 [system_monitor.py:start():181] Starting system monitor
2023-07-18 17:18:34,881 INFO    SystemMonitor:5617 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-07-18 17:18:34,881 INFO    HandlerThread:5617 [system_monitor.py:probe():201] Collecting system info
2023-07-18 17:18:34,882 INFO    SystemMonitor:5617 [interfaces.py:start():190] Started cpu monitoring
