2023-07-23 13:40:59,634 INFO    StreamThr :73918 [internal.py:wandb_internal():86] W&B internal server running at pid: 73918, started at: 2023-07-23 13:40:59.633948
2023-07-23 13:40:59,635 DEBUG   HandlerThread:73918 [handler.py:handle_request():144] handle_request: status
2023-07-23 13:40:59,642 INFO    WriterThread:73918 [datastore.py:open_for_write():85] open: /Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/run-20230723_134059-x2xw9au6/run-x2xw9au6.wandb
2023-07-23 13:40:59,643 DEBUG   SenderThread:73918 [sender.py:send():369] send: header
2023-07-23 13:40:59,677 DEBUG   SenderThread:73918 [sender.py:send():369] send: run
2023-07-23 13:40:59,881 INFO    SenderThread:73918 [dir_watcher.py:__init__():211] watching files in: /Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/run-20230723_134059-x2xw9au6/files
2023-07-23 13:40:59,881 INFO    SenderThread:73918 [sender.py:_start_run_threads():1100] run started: x2xw9au6 with start time 1690141259.634127
2023-07-23 13:40:59,881 DEBUG   SenderThread:73918 [sender.py:send_request():396] send_request: summary_record
2023-07-23 13:40:59,882 INFO    SenderThread:73918 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-23 13:40:59,886 DEBUG   HandlerThread:73918 [handler.py:handle_request():144] handle_request: check_version
2023-07-23 13:40:59,886 DEBUG   SenderThread:73918 [sender.py:send_request():396] send_request: check_version
2023-07-23 13:40:59,966 DEBUG   HandlerThread:73918 [handler.py:handle_request():144] handle_request: run_start
2023-07-23 13:40:59,973 DEBUG   HandlerThread:73918 [system_info.py:__init__():31] System info init
2023-07-23 13:40:59,973 DEBUG   HandlerThread:73918 [system_info.py:__init__():46] System info init done
2023-07-23 13:40:59,973 INFO    HandlerThread:73918 [system_monitor.py:start():181] Starting system monitor
2023-07-23 13:40:59,973 INFO    SystemMonitor:73918 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-07-23 13:40:59,973 INFO    HandlerThread:73918 [system_monitor.py:probe():201] Collecting system info
2023-07-23 13:40:59,974 DEBUG   HandlerThread:73918 [system_info.py:probe():195] Probing system
2023-07-23 13:40:59,975 INFO    SystemMonitor:73918 [interfaces.py:start():190] Started cpu monitoring
2023-07-23 13:40:59,975 INFO    SystemMonitor:73918 [interfaces.py:start():190] Started disk monitoring
2023-07-23 13:40:59,976 INFO    SystemMonitor:73918 [interfaces.py:start():190] Started memory monitoring
2023-07-23 13:40:59,976 INFO    SystemMonitor:73918 [interfaces.py:start():190] Started network monitoring
2023-07-23 13:40:59,982 DEBUG   HandlerThread:73918 [system_info.py:_probe_git():180] Probing git
2023-07-23 13:41:00,022 DEBUG   HandlerThread:73918 [system_info.py:_probe_git():188] Probing git done
2023-07-23 13:41:00,022 DEBUG   HandlerThread:73918 [system_info.py:probe():240] Probing system done
2023-07-23 13:41:00,022 DEBUG   HandlerThread:73918 [system_monitor.py:probe():210] {'os': 'macOS-13.5-x86_64-i386-64bit', 'python': '3.10.11', 'heartbeatAt': '2023-07-23T19:40:59.975049', 'startedAt': '2023-07-23T19:40:59.624741', 'docker': None, 'cuda': None, 'args': None, 'state': 'running', 'program': '<python with no main file>', 'git': {'remote': None, 'commit': '66713dc891f1b0d642803c24630ce30bb938b67b'}, 'email': '119975864+heroofwisdom@users.noreply.github.com', 'root': '/Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3', 'host': 'MacBook-Pro.local', 'username': 'heroofwisdom', 'executable': '/Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/.venv/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2300, 'min': 2300, 'max': 2300}, 'cpu_freq_per_core': [{'current': 2300, 'min': 2300, 'max': 2300}], 'disk': {'total': 931.546989440918, 'used': 8.546794891357422}, 'memory': {'total': 16.0}}
2023-07-23 13:41:00,022 INFO    HandlerThread:73918 [system_monitor.py:probe():211] Finished collecting system info
2023-07-23 13:41:00,022 INFO    HandlerThread:73918 [system_monitor.py:probe():214] Publishing system info
2023-07-23 13:41:00,022 DEBUG   HandlerThread:73918 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-07-23 13:41:00,023 DEBUG   HandlerThread:73918 [system_info.py:_save_pip():67] Saving pip packages done
2023-07-23 13:41:00,024 INFO    HandlerThread:73918 [system_monitor.py:probe():216] Finished publishing system info
2023-07-23 13:41:00,028 DEBUG   SenderThread:73918 [sender.py:send():369] send: files
2023-07-23 13:41:00,028 INFO    SenderThread:73918 [sender.py:_save_file():1354] saving file wandb-metadata.json with policy now
2023-07-23 13:41:00,041 DEBUG   SenderThread:73918 [sender.py:send():369] send: telemetry
2023-07-23 13:41:00,042 DEBUG   HandlerThread:73918 [handler.py:handle_request():144] handle_request: stop_status
2023-07-23 13:41:00,042 DEBUG   SenderThread:73918 [sender.py:send_request():396] send_request: stop_status
2023-07-23 13:41:00,344 INFO    wandb-upload_0:73918 [upload_job.py:push():133] Uploaded file /var/folders/tq/793pyzvn4ts7t0217hsm6l2w0000gq/T/tmpudiahrvbwandb/0v0uk7wl-wandb-metadata.json
2023-07-23 13:41:00,401 DEBUG   SenderThread:73918 [sender.py:send():369] send: telemetry
2023-07-23 13:41:00,883 INFO    Thread-12 :73918 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/run-20230723_134059-x2xw9au6/files/wandb-summary.json
