2023-07-23 14:22:40,604 INFO    StreamThr :75218 [internal.py:wandb_internal():86] W&B internal server running at pid: 75218, started at: 2023-07-23 14:22:40.604134
2023-07-23 14:22:40,606 DEBUG   HandlerThread:75218 [handler.py:handle_request():144] handle_request: status
2023-07-23 14:22:40,614 INFO    WriterThread:75218 [datastore.py:open_for_write():85] open: /Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/run-20230723_142240-uogxb139/run-uogxb139.wandb
2023-07-23 14:22:40,615 DEBUG   SenderThread:75218 [sender.py:send():369] send: header
2023-07-23 14:22:40,663 DEBUG   SenderThread:75218 [sender.py:send():369] send: run
2023-07-23 14:22:40,850 INFO    SenderThread:75218 [dir_watcher.py:__init__():211] watching files in: /Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/run-20230723_142240-uogxb139/files
2023-07-23 14:22:40,851 INFO    SenderThread:75218 [sender.py:_start_run_threads():1100] run started: uogxb139 with start time 1690143760.604044
2023-07-23 14:22:40,851 DEBUG   SenderThread:75218 [sender.py:send_request():396] send_request: summary_record
2023-07-23 14:22:40,851 INFO    SenderThread:75218 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-23 14:22:40,855 DEBUG   HandlerThread:75218 [handler.py:handle_request():144] handle_request: check_version
2023-07-23 14:22:40,856 DEBUG   SenderThread:75218 [sender.py:send_request():396] send_request: check_version
2023-07-23 14:22:40,950 DEBUG   HandlerThread:75218 [handler.py:handle_request():144] handle_request: run_start
2023-07-23 14:22:40,957 DEBUG   HandlerThread:75218 [system_info.py:__init__():31] System info init
2023-07-23 14:22:40,957 DEBUG   HandlerThread:75218 [system_info.py:__init__():46] System info init done
2023-07-23 14:22:40,957 INFO    HandlerThread:75218 [system_monitor.py:start():181] Starting system monitor
2023-07-23 14:22:40,957 INFO    SystemMonitor:75218 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-07-23 14:22:40,958 INFO    HandlerThread:75218 [system_monitor.py:probe():201] Collecting system info
2023-07-23 14:22:40,958 INFO    SystemMonitor:75218 [interfaces.py:start():190] Started cpu monitoring
2023-07-23 14:22:40,958 INFO    SystemMonitor:75218 [interfaces.py:start():190] Started disk monitoring
2023-07-23 14:22:40,959 DEBUG   HandlerThread:75218 [system_info.py:probe():195] Probing system
2023-07-23 14:22:40,959 INFO    SystemMonitor:75218 [interfaces.py:start():190] Started memory monitoring
2023-07-23 14:22:40,960 INFO    SystemMonitor:75218 [interfaces.py:start():190] Started network monitoring
2023-07-23 14:22:40,966 DEBUG   HandlerThread:75218 [system_info.py:_probe_git():180] Probing git
2023-07-23 14:22:41,006 DEBUG   HandlerThread:75218 [system_info.py:_probe_git():188] Probing git done
2023-07-23 14:22:41,006 DEBUG   HandlerThread:75218 [system_info.py:probe():240] Probing system done
2023-07-23 14:22:41,006 DEBUG   HandlerThread:75218 [system_monitor.py:probe():210] {'os': 'macOS-13.5-x86_64-i386-64bit', 'python': '3.10.11', 'heartbeatAt': '2023-07-23T20:22:40.959616', 'startedAt': '2023-07-23T20:22:40.561435', 'docker': None, 'cuda': None, 'args': None, 'state': 'running', 'program': '<python with no main file>', 'git': {'remote': None, 'commit': '66713dc891f1b0d642803c24630ce30bb938b67b'}, 'email': '119975864+heroofwisdom@users.noreply.github.com', 'root': '/Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3', 'host': 'MacBook-Pro.local', 'username': 'heroofwisdom', 'executable': '/Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/.venv/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2300, 'min': 2300, 'max': 2300}, 'cpu_freq_per_core': [{'current': 2300, 'min': 2300, 'max': 2300}], 'disk': {'total': 931.546989440918, 'used': 8.546794891357422}, 'memory': {'total': 16.0}}
2023-07-23 14:22:41,006 INFO    HandlerThread:75218 [system_monitor.py:probe():211] Finished collecting system info
2023-07-23 14:22:41,006 INFO    HandlerThread:75218 [system_monitor.py:probe():214] Publishing system info
2023-07-23 14:22:41,006 DEBUG   HandlerThread:75218 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-07-23 14:22:41,007 DEBUG   HandlerThread:75218 [system_info.py:_save_pip():67] Saving pip packages done
2023-07-23 14:22:41,008 INFO    HandlerThread:75218 [system_monitor.py:probe():216] Finished publishing system info
2023-07-23 14:22:41,012 DEBUG   SenderThread:75218 [sender.py:send():369] send: files
2023-07-23 14:22:41,012 INFO    SenderThread:75218 [sender.py:_save_file():1354] saving file wandb-metadata.json with policy now
2023-07-23 14:22:41,027 DEBUG   SenderThread:75218 [sender.py:send():369] send: telemetry
2023-07-23 14:22:41,028 DEBUG   HandlerThread:75218 [handler.py:handle_request():144] handle_request: stop_status
2023-07-23 14:22:41,028 DEBUG   SenderThread:75218 [sender.py:send_request():396] send_request: stop_status
2023-07-23 14:22:41,242 INFO    wandb-upload_0:75218 [upload_job.py:push():133] Uploaded file /var/folders/tq/793pyzvn4ts7t0217hsm6l2w0000gq/T/tmplx9_kfsxwandb/gm2cqvrz-wandb-metadata.json
2023-07-23 14:22:41,648 DEBUG   SenderThread:75218 [sender.py:send():369] send: telemetry
2023-07-23 14:22:41,857 INFO    Thread-12 :75218 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/run-20230723_142240-uogxb139/files/requirements.txt
2023-07-23 14:22:41,857 INFO    Thread-12 :75218 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/run-20230723_142240-uogxb139/files/wandb-summary.json
2023-07-23 14:22:41,857 INFO    Thread-12 :75218 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/run-20230723_142240-uogxb139/files/wandb-metadata.json
2023-07-23 14:22:42,859 INFO    Thread-12 :75218 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/run-20230723_142240-uogxb139/files/output.log
2023-07-23 14:22:44,242 DEBUG   SenderThread:75218 [sender.py:send():369] send: config
2023-07-23 14:22:44,867 INFO    Thread-12 :75218 [dir_watcher.py:_on_file_modified():289] file/dir modified: /Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/run-20230723_142240-uogxb139/files/output.log
2023-07-23 14:22:45,200 DEBUG   HandlerThread:75218 [handler.py:handle_request():144] handle_request: log_artifact
2023-07-23 14:22:45,205 DEBUG   SenderThread:75218 [sender.py:send_request():396] send_request: log_artifact
2023-07-23 14:22:45,599 DEBUG   HandlerThread:75218 [handler.py:handle_request():144] handle_request: log_artifact
2023-07-23 14:22:45,686 DEBUG   HandlerThread:75218 [handler.py:handle_request():144] handle_request: log_artifact
2023-07-23 14:22:45,859 INFO    wandb-upload_0:75218 [upload_job.py:push():91] Uploaded file /Users/heroofwisdom/Library/Application Support/wandb/artifacts/staging/tmplbnwwl8e
2023-07-23 14:22:46,319 INFO    SenderThread:75218 [sender.py:send_request_log_artifact():1414] logged artifact Transformation_Pipelineaee04ce2 - {'id': 'QXJ0aWZhY3Q6NTIwNDY0NTE2', 'digest': 'd8eceee07b9b38c4cfa8dd45757405af', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjg1MTA1MjM5', 'latestArtifact': None}, 'version': 'latest'}
2023-07-23 14:22:46,319 DEBUG   SenderThread:75218 [sender.py:send_request():396] send_request: log_artifact
2023-07-23 14:22:46,324 DEBUG   HandlerThread:75218 [handler.py:handle_request():144] handle_request: status_report
2023-07-23 14:22:47,076 INFO    wandb-upload_0:75218 [upload_job.py:push():91] Uploaded file /Users/heroofwisdom/Library/Application Support/wandb/artifacts/staging/tmpec_yzb2p
2023-07-23 14:22:47,610 INFO    SenderThread:75218 [sender.py:send_request_log_artifact():1414] logged artifact Trainaf1be4c8 - {'id': 'QXJ0aWZhY3Q6NTIwNDY0NTI1', 'digest': '9f65a4271b9e3f99da51ac19521c5616', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjg1MTA1MjQw', 'latestArtifact': None}, 'version': 'latest'}
