2023-07-18 18:46:08,286 INFO    StreamThr :7481 [internal.py:wandb_internal():86] W&B internal server running at pid: 7481, started at: 2023-07-18 18:46:08.286490
2023-07-18 18:46:08,287 DEBUG   HandlerThread:7481 [handler.py:handle_request():144] handle_request: status
2023-07-18 18:46:08,292 INFO    WriterThread:7481 [datastore.py:open_for_write():85] open: /Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/run-20230718_184608-s52091k8/run-s52091k8.wandb
2023-07-18 18:46:08,293 DEBUG   SenderThread:7481 [sender.py:send():369] send: header
2023-07-18 18:46:08,327 DEBUG   SenderThread:7481 [sender.py:send():369] send: run
2023-07-18 18:46:08,603 INFO    SenderThread:7481 [dir_watcher.py:__init__():211] watching files in: /Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/run-20230718_184608-s52091k8/files
2023-07-18 18:46:08,604 INFO    SenderThread:7481 [sender.py:_start_run_threads():1100] run started: s52091k8 with start time 1689727568.286845
2023-07-18 18:46:08,604 DEBUG   SenderThread:7481 [sender.py:send_request():396] send_request: summary_record
2023-07-18 18:46:08,604 INFO    SenderThread:7481 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-18 18:46:08,608 DEBUG   HandlerThread:7481 [handler.py:handle_request():144] handle_request: check_version
2023-07-18 18:46:08,609 DEBUG   SenderThread:7481 [sender.py:send_request():396] send_request: check_version
2023-07-18 18:46:08,699 DEBUG   HandlerThread:7481 [handler.py:handle_request():144] handle_request: run_start
2023-07-18 18:46:08,705 DEBUG   HandlerThread:7481 [system_info.py:__init__():31] System info init
2023-07-18 18:46:08,706 DEBUG   HandlerThread:7481 [system_info.py:__init__():46] System info init done
2023-07-18 18:46:08,706 INFO    HandlerThread:7481 [system_monitor.py:start():181] Starting system monitor
2023-07-18 18:46:08,706 INFO    SystemMonitor:7481 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-07-18 18:46:08,706 INFO    HandlerThread:7481 [system_monitor.py:probe():201] Collecting system info
2023-07-18 18:46:08,707 DEBUG   HandlerThread:7481 [system_info.py:probe():195] Probing system
2023-07-18 18:46:08,707 INFO    SystemMonitor:7481 [interfaces.py:start():190] Started cpu monitoring
2023-07-18 18:46:08,707 INFO    SystemMonitor:7481 [interfaces.py:start():190] Started disk monitoring
2023-07-18 18:46:08,708 INFO    SystemMonitor:7481 [interfaces.py:start():190] Started memory monitoring
2023-07-18 18:46:08,709 INFO    SystemMonitor:7481 [interfaces.py:start():190] Started network monitoring
2023-07-18 18:46:08,714 DEBUG   HandlerThread:7481 [system_info.py:_probe_git():180] Probing git
2023-07-18 18:46:08,752 DEBUG   HandlerThread:7481 [system_info.py:_probe_git():188] Probing git done
2023-07-18 18:46:08,752 DEBUG   HandlerThread:7481 [system_info.py:probe():240] Probing system done
2023-07-18 18:46:08,752 DEBUG   HandlerThread:7481 [system_monitor.py:probe():210] {'os': 'macOS-13.5-x86_64-i386-64bit', 'python': '3.10.11', 'heartbeatAt': '2023-07-19T00:46:08.707470', 'startedAt': '2023-07-19T00:46:08.276183', 'docker': None, 'cuda': None, 'args': None, 'state': 'running', 'program': '<python with no main file>', 'git': {'remote': None, 'commit': '66713dc891f1b0d642803c24630ce30bb938b67b'}, 'email': '119975864+heroofwisdom@users.noreply.github.com', 'root': '/Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3', 'host': 'MacBook-Pro.local', 'username': 'heroofwisdom', 'executable': '/Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/.venv/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2300, 'min': 2300, 'max': 2300}, 'cpu_freq_per_core': [{'current': 2300, 'min': 2300, 'max': 2300}], 'disk': {'total': 931.546989440918, 'used': 10.817604064941406}, 'memory': {'total': 16.0}}
