2023-07-23 14:12:57,634 INFO    StreamThr :74942 [internal.py:wandb_internal():86] W&B internal server running at pid: 74942, started at: 2023-07-23 14:12:57.633619
2023-07-23 14:12:57,634 DEBUG   HandlerThread:74942 [handler.py:handle_request():144] handle_request: status
2023-07-23 14:12:57,640 INFO    WriterThread:74942 [datastore.py:open_for_write():85] open: /Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/run-20230723_141257-e5624asd/run-e5624asd.wandb
2023-07-23 14:12:57,641 DEBUG   SenderThread:74942 [sender.py:send():369] send: header
2023-07-23 14:12:57,679 DEBUG   SenderThread:74942 [sender.py:send():369] send: run
2023-07-23 14:12:57,896 INFO    SenderThread:74942 [dir_watcher.py:__init__():211] watching files in: /Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/run-20230723_141257-e5624asd/files
2023-07-23 14:12:57,896 INFO    SenderThread:74942 [sender.py:_start_run_threads():1100] run started: e5624asd with start time 1690143177.633997
2023-07-23 14:12:57,896 DEBUG   SenderThread:74942 [sender.py:send_request():396] send_request: summary_record
2023-07-23 14:12:57,896 INFO    SenderThread:74942 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-23 14:12:57,902 DEBUG   HandlerThread:74942 [handler.py:handle_request():144] handle_request: check_version
2023-07-23 14:12:57,902 DEBUG   SenderThread:74942 [sender.py:send_request():396] send_request: check_version
2023-07-23 14:12:57,980 DEBUG   HandlerThread:74942 [handler.py:handle_request():144] handle_request: run_start
2023-07-23 14:12:57,987 DEBUG   HandlerThread:74942 [system_info.py:__init__():31] System info init
2023-07-23 14:12:57,987 DEBUG   HandlerThread:74942 [system_info.py:__init__():46] System info init done
2023-07-23 14:12:57,988 INFO    HandlerThread:74942 [system_monitor.py:start():181] Starting system monitor
2023-07-23 14:12:57,988 INFO    SystemMonitor:74942 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-07-23 14:12:57,988 INFO    HandlerThread:74942 [system_monitor.py:probe():201] Collecting system info
2023-07-23 14:12:57,989 INFO    SystemMonitor:74942 [interfaces.py:start():190] Started cpu monitoring
2023-07-23 14:12:57,989 DEBUG   HandlerThread:74942 [system_info.py:probe():195] Probing system
2023-07-23 14:12:57,989 INFO    SystemMonitor:74942 [interfaces.py:start():190] Started disk monitoring
2023-07-23 14:12:57,990 INFO    SystemMonitor:74942 [interfaces.py:start():190] Started memory monitoring
2023-07-23 14:12:57,991 INFO    SystemMonitor:74942 [interfaces.py:start():190] Started network monitoring
2023-07-23 14:12:57,997 DEBUG   HandlerThread:74942 [system_info.py:_probe_git():180] Probing git
2023-07-23 14:12:58,040 DEBUG   HandlerThread:74942 [system_info.py:_probe_git():188] Probing git done
2023-07-23 14:12:58,040 DEBUG   HandlerThread:74942 [system_info.py:probe():240] Probing system done
2023-07-23 14:12:58,040 DEBUG   HandlerThread:74942 [system_monitor.py:probe():210] {'os': 'macOS-13.5-x86_64-i386-64bit', 'python': '3.10.11', 'heartbeatAt': '2023-07-23T20:12:57.989758', 'startedAt': '2023-07-23T20:12:57.625644', 'docker': None, 'cuda': None, 'args': None, 'state': 'running', 'program': '<python with no main file>', 'git': {'remote': None, 'commit': '66713dc891f1b0d642803c24630ce30bb938b67b'}, 'email': '119975864+heroofwisdom@users.noreply.github.com', 'root': '/Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3', 'host': 'MacBook-Pro.local', 'username': 'heroofwisdom', 'executable': '/Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/.venv/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2300, 'min': 2300, 'max': 2300}, 'cpu_freq_per_core': [{'current': 2300, 'min': 2300, 'max': 2300}], 'disk': {'total': 931.546989440918, 'used': 8.546794891357422}, 'memory': {'total': 16.0}}
2023-07-23 14:12:58,040 INFO    HandlerThread:74942 [system_monitor.py:probe():211] Finished collecting system info
2023-07-23 14:12:58,040 INFO    HandlerThread:74942 [system_monitor.py:probe():214] Publishing system info
2023-07-23 14:12:58,040 DEBUG   HandlerThread:74942 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-07-23 14:12:58,041 DEBUG   HandlerThread:74942 [system_info.py:_save_pip():67] Saving pip packages done
2023-07-23 14:12:58,041 INFO    HandlerThread:74942 [system_monitor.py:probe():216] Finished publishing system info
2023-07-23 14:12:58,046 DEBUG   SenderThread:74942 [sender.py:send():369] send: files
2023-07-23 14:12:58,046 INFO    SenderThread:74942 [sender.py:_save_file():1354] saving file wandb-metadata.json with policy now
2023-07-23 14:12:58,060 DEBUG   HandlerThread:74942 [handler.py:handle_request():144] handle_request: stop_status
2023-07-23 14:12:58,060 DEBUG   SenderThread:74942 [sender.py:send_request():396] send_request: stop_status
2023-07-23 14:12:58,140 DEBUG   SenderThread:74942 [sender.py:send():369] send: telemetry
2023-07-23 14:12:58,306 INFO    wandb-upload_0:74942 [upload_job.py:push():133] Uploaded file /var/folders/tq/793pyzvn4ts7t0217hsm6l2w0000gq/T/tmprbedwnntwandb/l80fnx8r-wandb-metadata.json
2023-07-23 14:12:58,638 DEBUG   SenderThread:74942 [sender.py:send():369] send: telemetry
2023-07-23 14:12:58,901 INFO    Thread-12 :74942 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/run-20230723_141257-e5624asd/files/requirements.txt
2023-07-23 14:12:58,901 INFO    Thread-12 :74942 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/run-20230723_141257-e5624asd/files/wandb-summary.json
2023-07-23 14:12:58,902 INFO    Thread-12 :74942 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/run-20230723_141257-e5624asd/files/wandb-metadata.json
2023-07-23 14:12:59,901 INFO    Thread-12 :74942 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/run-20230723_141257-e5624asd/files/output.log
2023-07-23 14:13:01,410 DEBUG   SenderThread:74942 [sender.py:send():369] send: config
2023-07-23 14:13:01,907 INFO    Thread-12 :74942 [dir_watcher.py:_on_file_modified():289] file/dir modified: /Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/run-20230723_141257-e5624asd/files/output.log
2023-07-23 14:13:02,253 DEBUG   HandlerThread:74942 [handler.py:handle_request():144] handle_request: log_artifact
2023-07-23 14:13:02,253 DEBUG   SenderThread:74942 [sender.py:send_request():396] send_request: log_artifact
2023-07-23 14:13:02,627 DEBUG   HandlerThread:74942 [handler.py:handle_request():144] handle_request: log_artifact
2023-07-23 14:13:02,730 DEBUG   HandlerThread:74942 [handler.py:handle_request():144] handle_request: log_artifact
2023-07-23 14:13:02,993 INFO    wandb-upload_0:74942 [upload_job.py:push():91] Uploaded file /Users/heroofwisdom/Library/Application Support/wandb/artifacts/staging/tmpkyw6o_ew
2023-07-23 14:13:03,605 INFO    SenderThread:74942 [sender.py:send_request_log_artifact():1414] logged artifact Transformation_Pipeline536988de - {'id': 'QXJ0aWZhY3Q6NTIwNDYwMDk2', 'digest': '8b04d3ee4a95fcdaa040498fc1eff71b', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjg1MTA0MTU3', 'latestArtifact': None}, 'version': 'latest'}
2023-07-23 14:13:03,605 DEBUG   SenderThread:74942 [sender.py:send_request():396] send_request: log_artifact
2023-07-23 14:13:03,606 DEBUG   HandlerThread:74942 [handler.py:handle_request():144] handle_request: status_report
