2023-07-23 13:58:37,049 INFO    StreamThr :74501 [internal.py:wandb_internal():86] W&B internal server running at pid: 74501, started at: 2023-07-23 13:58:37.049455
2023-07-23 13:58:37,050 DEBUG   HandlerThread:74501 [handler.py:handle_request():144] handle_request: status
2023-07-23 13:58:37,059 INFO    WriterThread:74501 [datastore.py:open_for_write():85] open: /Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/run-20230723_135837-jgndv9yx/run-jgndv9yx.wandb
2023-07-23 13:58:37,060 DEBUG   SenderThread:74501 [sender.py:send():369] send: header
2023-07-23 13:58:37,099 DEBUG   SenderThread:74501 [sender.py:send():369] send: run
2023-07-23 13:58:37,316 INFO    SenderThread:74501 [dir_watcher.py:__init__():211] watching files in: /Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/run-20230723_135837-jgndv9yx/files
2023-07-23 13:58:37,316 INFO    SenderThread:74501 [sender.py:_start_run_threads():1100] run started: jgndv9yx with start time 1690142317.050224
2023-07-23 13:58:37,317 DEBUG   SenderThread:74501 [sender.py:send_request():396] send_request: summary_record
2023-07-23 13:58:37,318 INFO    SenderThread:74501 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-23 13:58:37,327 DEBUG   HandlerThread:74501 [handler.py:handle_request():144] handle_request: check_version
2023-07-23 13:58:37,328 DEBUG   SenderThread:74501 [sender.py:send_request():396] send_request: check_version
2023-07-23 13:58:37,425 DEBUG   HandlerThread:74501 [handler.py:handle_request():144] handle_request: run_start
2023-07-23 13:58:37,434 DEBUG   HandlerThread:74501 [system_info.py:__init__():31] System info init
2023-07-23 13:58:37,434 DEBUG   HandlerThread:74501 [system_info.py:__init__():46] System info init done
2023-07-23 13:58:37,434 INFO    HandlerThread:74501 [system_monitor.py:start():181] Starting system monitor
2023-07-23 13:58:37,435 INFO    SystemMonitor:74501 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-07-23 13:58:37,436 INFO    HandlerThread:74501 [system_monitor.py:probe():201] Collecting system info
2023-07-23 13:58:37,436 INFO    SystemMonitor:74501 [interfaces.py:start():190] Started cpu monitoring
2023-07-23 13:58:37,437 DEBUG   HandlerThread:74501 [system_info.py:probe():195] Probing system
2023-07-23 13:58:37,437 INFO    SystemMonitor:74501 [interfaces.py:start():190] Started disk monitoring
2023-07-23 13:58:37,438 INFO    SystemMonitor:74501 [interfaces.py:start():190] Started memory monitoring
2023-07-23 13:58:37,439 INFO    SystemMonitor:74501 [interfaces.py:start():190] Started network monitoring
2023-07-23 13:58:37,446 DEBUG   HandlerThread:74501 [system_info.py:_probe_git():180] Probing git
2023-07-23 13:58:37,505 DEBUG   HandlerThread:74501 [system_info.py:_probe_git():188] Probing git done
2023-07-23 13:58:37,506 DEBUG   HandlerThread:74501 [system_info.py:probe():240] Probing system done
2023-07-23 13:58:37,506 DEBUG   HandlerThread:74501 [system_monitor.py:probe():210] {'os': 'macOS-13.5-x86_64-i386-64bit', 'python': '3.10.11', 'heartbeatAt': '2023-07-23T19:58:37.437298', 'startedAt': '2023-07-23T19:58:37.040026', 'docker': None, 'cuda': None, 'args': None, 'state': 'running', 'program': '<python with no main file>', 'git': {'remote': None, 'commit': '66713dc891f1b0d642803c24630ce30bb938b67b'}, 'email': '119975864+heroofwisdom@users.noreply.github.com', 'root': '/Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3', 'host': 'MacBook-Pro.local', 'username': 'heroofwisdom', 'executable': '/Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/.venv/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2300, 'min': 2300, 'max': 2300}, 'cpu_freq_per_core': [{'current': 2300, 'min': 2300, 'max': 2300}], 'disk': {'total': 931.546989440918, 'used': 8.546794891357422}, 'memory': {'total': 16.0}}
2023-07-23 13:58:37,506 INFO    HandlerThread:74501 [system_monitor.py:probe():211] Finished collecting system info
2023-07-23 13:58:37,506 INFO    HandlerThread:74501 [system_monitor.py:probe():214] Publishing system info
2023-07-23 13:58:37,506 DEBUG   HandlerThread:74501 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-07-23 13:58:37,507 DEBUG   HandlerThread:74501 [system_info.py:_save_pip():67] Saving pip packages done
2023-07-23 13:58:37,508 INFO    HandlerThread:74501 [system_monitor.py:probe():216] Finished publishing system info
2023-07-23 13:58:37,513 DEBUG   SenderThread:74501 [sender.py:send():369] send: files
2023-07-23 13:58:37,513 INFO    SenderThread:74501 [sender.py:_save_file():1354] saving file wandb-metadata.json with policy now
2023-07-23 13:58:37,532 DEBUG   HandlerThread:74501 [handler.py:handle_request():144] handle_request: stop_status
2023-07-23 13:58:37,541 DEBUG   SenderThread:74501 [sender.py:send_request():396] send_request: stop_status
2023-07-23 13:58:37,611 DEBUG   SenderThread:74501 [sender.py:send():369] send: telemetry
2023-07-23 13:58:37,772 INFO    wandb-upload_0:74501 [upload_job.py:push():133] Uploaded file /var/folders/tq/793pyzvn4ts7t0217hsm6l2w0000gq/T/tmpcd_049_5wandb/4tykj7a2-wandb-metadata.json
2023-07-23 13:58:37,966 DEBUG   SenderThread:74501 [sender.py:send():369] send: telemetry
2023-07-23 13:58:38,323 INFO    Thread-12 :74501 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/run-20230723_135837-jgndv9yx/files/wandb-metadata.json
2023-07-23 13:58:38,324 INFO    Thread-12 :74501 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/run-20230723_135837-jgndv9yx/files/requirements.txt
2023-07-23 13:58:38,324 INFO    Thread-12 :74501 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/run-20230723_135837-jgndv9yx/files/wandb-summary.json
2023-07-23 13:58:39,324 INFO    Thread-12 :74501 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/run-20230723_135837-jgndv9yx/files/output.log
2023-07-23 13:58:40,653 DEBUG   SenderThread:74501 [sender.py:send():369] send: config
2023-07-23 13:58:41,334 INFO    Thread-12 :74501 [dir_watcher.py:_on_file_modified():289] file/dir modified: /Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/run-20230723_135837-jgndv9yx/files/output.log
2023-07-23 13:58:41,472 DEBUG   HandlerThread:74501 [handler.py:handle_request():144] handle_request: log_artifact
2023-07-23 13:58:41,473 DEBUG   SenderThread:74501 [sender.py:send_request():396] send_request: log_artifact
2023-07-23 13:58:41,850 DEBUG   HandlerThread:74501 [handler.py:handle_request():144] handle_request: log_artifact
2023-07-23 13:58:41,941 DEBUG   HandlerThread:74501 [handler.py:handle_request():144] handle_request: log_artifact
2023-07-23 13:58:42,088 INFO    wandb-upload_0:74501 [upload_job.py:push():91] Uploaded file /Users/heroofwisdom/Library/Application Support/wandb/artifacts/staging/tmpkdzsr39z
2023-07-23 13:58:42,702 INFO    SenderThread:74501 [sender.py:send_request_log_artifact():1414] logged artifact Transformation_Pipeline525cd72c - {'id': 'QXJ0aWZhY3Q6NTIwNDU0MDQ0', 'digest': '8a24652baddc628c6db57f27688f8be9', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjg1MTAyNzM1', 'latestArtifact': None}, 'version': 'latest'}
